ICRPProjectID|ICRPProjectFundingID|AwardCode|AltAwardCode|SponsorCode|FundingOrg|IsChildhoodCancer
16384|60666|CA055833|5R01CA055833-13|NIH|National Cancer Institute|y
16387|60678|CA058343|5R01CA058343-14|NIH|National Cancer Institute|y
16387|60679|CA058343|2R01CA058343-10|NIH|National Cancer Institute|y
16393|60715|CA059571|3R01CA059571-10S1|NIH|National Cancer Institute|y
16401|60763|CA064239|5R01CA064239-10|NIH|National Cancer Institute|y
16401|60764|CA064239|3R01CA064239-10S1|NIH|National Cancer Institute|y
16429|60923|CA075340|5R01CA075340-09|NIH|National Cancer Institute|y
16429|60924|CA075340|2R01CA075340-05A1|NIH|National Cancer Institute|y
16429|60925|CA075340|5R01CA075340-06|NIH|National Cancer Institute|y
16429|60926|CA075340|5R01CA075340-07|NIH|National Cancer Institute|y
16429|60927|CA075340|5R01CA075340-08|NIH|National Cancer Institute|y
16442|60996|CA078224|5R01CA078224-10|NIH|National Cancer Institute|y
16442|60997|CA078224|2R01CA078224-06|NIH|National Cancer Institute|y
16442|60998|CA078224|5R01CA078224-07|NIH|National Cancer Institute|y
16442|60999|CA078224|5R01CA078224-08|NIH|National Cancer Institute|y
16442|61000|CA078224|5R01CA078224-09|NIH|National Cancer Institute|y
16475|61195|CA084214|5R01CA084214-04|NIH|National Cancer Institute|y
16475|61196|CA084214|5R01CA084214-05|NIH|National Cancer Institute|y
16488|61275|CA087771|5R01CA087771-07|NIH|National Cancer Institute|y
16488|61276|CA087771|5R01CA087771-08|NIH|National Cancer Institute|y
16488|61277|CA087771|5R01CA087771-09|NIH|National Cancer Institute|y
16488|61278|CA087771|5R01CA087771-10|NIH|National Cancer Institute|y
16488|61279|CA087771|5R01CA087771-04|NIH|National Cancer Institute|y
16488|61280|CA087771|5R01CA087771-05|NIH|National Cancer Institute|y
16488|61281|CA087771|3R01CA087771-05S1|NIH|National Cancer Institute|y
16488|61282|CA087771|2R01CA087771-06A1|NIH|National Cancer Institute|y
16494|61318|CA090735|5R01CA090735-07|NIH|National Cancer Institute|y
16494|61319|CA090735|5R01CA090735-08|NIH|National Cancer Institute|y
16494|61320|CA090735|5R01CA090735-09|NIH|National Cancer Institute|y
16494|61321|CA090735|5R01CA090735-10|NIH|National Cancer Institute|y
16494|61322|CA090735|5R01CA090735-03|NIH|National Cancer Institute|y
16494|61323|CA090735|5R01CA090735-04|NIH|National Cancer Institute|y
16494|61324|CA090735|5R01CA090735-05|NIH|National Cancer Institute|y
16494|61325|CA090735|2R01CA090735-06|NIH|National Cancer Institute|y
16503|61373|CA093632|5R01CA093632-06|NIH|National Cancer Institute|y
16503|61374|CA093632|5R01CA093632-07|NIH|National Cancer Institute|y
16503|61381|CA093632|2R01CA093632-05|NIH|National Cancer Institute|y
16538|61558|CA098568|5R01CA098568-04|NIH|National Cancer Institute|y
16538|61559|CA098568|5R01CA098568-05|NIH|National Cancer Institute|y
16538|61560|CA098568|1R01CA098568-01A2|NIH|National Cancer Institute|y
16538|61561|CA098568|5R01CA098568-02|NIH|National Cancer Institute|y
16538|61562|CA098568|5R01CA098568-03|NIH|National Cancer Institute|y
16690|62280|CA108862|5R01CA108862-03|NIH|National Cancer Institute|y
16690|62281|CA108862|5R01CA108862-04|NIH|National Cancer Institute|y
16690|62282|CA108862|5R01CA108862-05|NIH|National Cancer Institute|y
16690|62283|CA108862|1R01CA108862-01A1|NIH|National Cancer Institute|y
16690|62284|CA108862|5R01CA108862-02|NIH|National Cancer Institute|y
16721|62426|CA109748|7R01CA109748-05|NIH|National Cancer Institute|y
16725|62445|CA110384|5R01CA110384-03|NIH|National Cancer Institute|y
16725|62446|CA110384|5R01CA110384-04|NIH|National Cancer Institute|y
16725|62447|CA110384|5R01CA110384-05|NIH|National Cancer Institute|y
16725|62448|CA110384|1R01CA110384-01A1|NIH|National Cancer Institute|y
16725|62449|CA110384|5R01CA110384-02|NIH|National Cancer Institute|y
16731|62477|CA111427|5R01CA111427-06|NIH|National Cancer Institute|y
16747|62545|CA112350|5R01CA112350-03|NIH|National Cancer Institute|y
16747|62546|CA112350|5R01CA112350-04|NIH|National Cancer Institute|y
16747|62547|CA112350|1R01CA112350-01A1|NIH|National Cancer Institute|y
16747|62548|CA112350|5R01CA112350-02|NIH|National Cancer Institute|y
16766|62635|CA113382|5R01CA113382-05|NIH|National Cancer Institute|y
16806|62810|CA114589|5R01CA114589-03|NIH|National Cancer Institute|y
16806|62811|CA114589|5R01CA114589-04|NIH|National Cancer Institute|y
16806|62812|CA114589|5R01CA114589-05|NIH|National Cancer Institute|y
16806|62813|CA114589|1R01CA114589-01|NIH|National Cancer Institute|y
16806|62814|CA114589|5R01CA114589-02|NIH|National Cancer Institute|y
16812|62838|CA115422|5R01CA115422-02|NIH|National Cancer Institute|y
16812|62839|CA115422|5R01CA115422-03|NIH|National Cancer Institute|y
16812|62840|CA115422|5R01CA115422-04|NIH|National Cancer Institute|y
16812|62841|CA115422|5R01CA115422-05|NIH|National Cancer Institute|y
16812|62842|CA115422|1R01CA115422-01A1|NIH|National Cancer Institute|y
16815|62854|CA115638|5R01CA115638-05|NIH|National Cancer Institute|y
16823|62890|CA116257|5R01CA116257-02|NIH|National Cancer Institute|y
16823|62891|CA116257|5R01CA116257-03|NIH|National Cancer Institute|y
16823|62892|CA116257|5R01CA116257-04|NIH|National Cancer Institute|y
16823|62893|CA116257|5R01CA116257-05|NIH|National Cancer Institute|y
16823|62894|CA116257|1R01CA116257-01A1|NIH|National Cancer Institute|y
16826|62907|CA116528|5R01CA116528-04|NIH|National Cancer Institute|y
16846|63015|CA083892|5R01CA083892-06|NIH|National Cancer Institute|y
16846|63016|CA083892|5R01CA083892-07|NIH|National Cancer Institute|y
16846|63017|CA083892|2R01CA083892-04A1|NIH|National Cancer Institute|y
16846|63018|CA083892|5R01CA083892-05|NIH|National Cancer Institute|y
16846|63019|CA083892|5R01CA083892-03|NIH|National Cancer Institute|y
16852|63057|CA085628|5R01CA085628-05|NIH|National Cancer Institute|y
16852|63058|CA085628|5R01CA085628-06|NIH|National Cancer Institute|y
16860|63102|CA087053|5R01CA087053-07|NIH|National Cancer Institute|y
16860|63103|CA087053|5R01CA087053-08|NIH|National Cancer Institute|y
16860|63104|CA087053|5R01CA087053-09|NIH|National Cancer Institute|y
16860|63105|CA087053|2R01CA087053-05|NIH|National Cancer Institute|y
16860|63106|CA087053|5R01CA087053-06|NIH|National Cancer Institute|y
16860|63107|CA087053|5R01CA087053-03|NIH|National Cancer Institute|y
16860|63108|CA087053|5R01CA087053-04|NIH|National Cancer Institute|y
16864|63129|CA089078|5R01CA089078-07|NIH|National Cancer Institute|y
16864|63130|CA089078|5R01CA089078-08|NIH|National Cancer Institute|y
16864|63134|CA089078|2R01CA089078-06A1|NIH|National Cancer Institute|y
16904|63340|CA098152|5R01CA098152-05|NIH|National Cancer Institute|y
16904|63341|CA098152|5R01CA098152-06|NIH|National Cancer Institute|y
16904|63342|CA098152|1R01CA098152-01A2|NIH|National Cancer Institute|y
16904|63343|CA098152|5R01CA098152-02|NIH|National Cancer Institute|y
16904|63344|CA098152|5R01CA098152-03|NIH|National Cancer Institute|y
16945|63534|CA100479|5R01CA100479-04|NIH|National Cancer Institute|y
16945|63535|CA100479|5R01CA100479-05|NIH|National Cancer Institute|y
16945|63536|CA100479|1R01CA100479-01A2|NIH|National Cancer Institute|y
16945|63537|CA100479|5R01CA100479-02|NIH|National Cancer Institute|y
16945|63538|CA100479|5R01CA100479-03|NIH|National Cancer Institute|y
16975|63671|CA102309|5R01CA102309-04|NIH|National Cancer Institute|y
16975|63672|CA102309|5R01CA102309-05|NIH|National Cancer Institute|y
16975|63673|CA102309|1R01CA102309-01A1|NIH|National Cancer Institute|y
16975|63674|CA102309|5R01CA102309-02|NIH|National Cancer Institute|y
16975|63675|CA102309|5R01CA102309-03|NIH|National Cancer Institute|y
16979|63690|CA102646|5R01CA102646-03|NIH|National Cancer Institute|y
16979|63691|CA102646|5R01CA102646-04|NIH|National Cancer Institute|y
16979|63692|CA102646|5R01CA102646-05|NIH|National Cancer Institute|y
16979|63693|CA102646|1R01CA102646-01A2|NIH|National Cancer Institute|y
16979|63694|CA102646|5R01CA102646-02|NIH|National Cancer Institute|y
16992|63755|CA104025|5R01CA104025-05|NIH|National Cancer Institute|y
17003|63806|CA104605|5R01CA104605-04|NIH|National Cancer Institute|y
17003|63807|CA104605|1R01CA104605-01|NIH|National Cancer Institute|y
17003|63808|CA104605|5R01CA104605-02|NIH|National Cancer Institute|y
17003|63809|CA104605|5R01CA104605-03|NIH|National Cancer Institute|y
17006|63818|CA104666|5R01CA104666-03|NIH|National Cancer Institute|y
17006|63819|CA104666|5R01CA104666-04|NIH|National Cancer Institute|y
17006|63820|CA104666|5R01CA104666-05|NIH|National Cancer Institute|y
17006|63821|CA104666|1R01CA104666-01A2|NIH|National Cancer Institute|y
17006|63822|CA104666|5R01CA104666-02|NIH|National Cancer Institute|y
17014|63855|CA104962|5R01CA104962-02|NIH|National Cancer Institute|y
17014|63856|CA104962|5R01CA104962-03|NIH|National Cancer Institute|y
17014|63857|CA104962|5R01CA104962-04|NIH|National Cancer Institute|y
17014|63858|CA104962|1R01CA104962-01A1|NIH|National Cancer Institute|y
17078|64159|CA108934|5R01CA108934-02|NIH|National Cancer Institute|y
17078|64160|CA108934|5R01CA108934-03|NIH|National Cancer Institute|y
17078|64161|CA108934|5R01CA108934-04|NIH|National Cancer Institute|y
17078|64162|CA108934|1R01CA108934-01A2|NIH|National Cancer Institute|y
17105|64284|CA111355|5R01CA111355-03|NIH|National Cancer Institute|y
17105|64285|CA111355|5R01CA111355-04|NIH|National Cancer Institute|y
17105|64286|CA111355|5R01CA111355-05|NIH|National Cancer Institute|y
17105|64287|CA111355|1R01CA111355-01|NIH|National Cancer Institute|y
17105|64288|CA111355|5R01CA111355-02|NIH|National Cancer Institute|y
17108|64299|CA111700|5R01CA111700-03|NIH|National Cancer Institute|y
17108|64300|CA111700|5R01CA111700-04|NIH|National Cancer Institute|y
17108|64302|CA111700|5R01CA111700-02|NIH|National Cancer Institute|y
17109|64303|CA111778|5R01CA111778-03|NIH|National Cancer Institute|y
17109|64304|CA111778|5R01CA111778-04|NIH|National Cancer Institute|y
17109|64305|CA111778|1R01CA111778-01|NIH|National Cancer Institute|y
17109|64306|CA111778|5R01CA111778-02|NIH|National Cancer Institute|y
17124|64374|CA112182|5R01CA112182-03|NIH|National Cancer Institute|y
17124|64375|CA112182|5R01CA112182-04|NIH|National Cancer Institute|y
17124|64376|CA112182|5R01CA112182-06|NIH|National Cancer Institute|y
17124|64377|CA112182|7R01CA112182-05|NIH|National Cancer Institute|y
17124|64378|CA112182|1R01CA112182-01|NIH|National Cancer Institute|y
17124|64379|CA112182|5R01CA112182-02|NIH|National Cancer Institute|y
17152|64507|CA113656|5R01CA113656-02|NIH|National Cancer Institute|y
17152|64508|CA113656|5R01CA113656-03|NIH|National Cancer Institute|y
17152|64509|CA113656|1R01CA113656-01A1|NIH|National Cancer Institute|y
17163|64557|CA114004|5R01CA114004-02|NIH|National Cancer Institute|y
17163|64558|CA114004|5R01CA114004-03|NIH|National Cancer Institute|y
17163|64559|CA114004|5R01CA114004-04|NIH|National Cancer Institute|y
17163|64560|CA114004|5R01CA114004-05|NIH|National Cancer Institute|y
17163|64561|CA114004|1R01CA114004-01A2|NIH|National Cancer Institute|y
17197|64719|CA116724|5R01CA116724-02|NIH|National Cancer Institute|y
17197|64720|CA116724|5R01CA116724-03|NIH|National Cancer Institute|y
17197|64721|CA116724|1R01CA116724-01A1|NIH|National Cancer Institute|y
17198|64722|CA116750|5R01CA116750-02|NIH|National Cancer Institute|y
17198|64723|CA116750|5R01CA116750-03|NIH|National Cancer Institute|y
17198|64724|CA116750|5R01CA116750-04|NIH|National Cancer Institute|y
17198|64725|CA116750|5R01CA116750-05|NIH|National Cancer Institute|y
17198|64726|CA116750|5R01CA116750-06|NIH|National Cancer Institute|y
17198|64727|CA116750|1R01CA116750-01A1|NIH|National Cancer Institute|y
17246|64820|CA027605|5R01CA027605-23|NIH|National Cancer Institute|y
17259|64898|CA039201|5R01CA039201-22|NIH|National Cancer Institute|y
17259|64899|CA039201|5R01CA039201-23|NIH|National Cancer Institute|y
17259|64900|CA039201|5R01CA039201-24|NIH|National Cancer Institute|y
17259|64903|CA039201|2R01CA039201-21A2|NIH|National Cancer Institute|y
17278|65017|CA059998|5R01CA059998-10|NIH|National Cancer Institute|y
17278|65018|CA059998|5R01CA059998-11|NIH|National Cancer Institute|y
17278|65019|CA059998|5R01CA059998-12|NIH|National Cancer Institute|y
17282|65039|CA062234|5R01CA062234-14|NIH|National Cancer Institute|y
17282|65040|CA062234|2R01CA062234-10|NIH|National Cancer Institute|y
17282|65041|CA062234|5R01CA062234-11|NIH|National Cancer Institute|y
17282|65042|CA062234|5R01CA062234-12|NIH|National Cancer Institute|y
17282|65043|CA062234|5R01CA062234-13|NIH|National Cancer Institute|y
17294|65111|CA068360|5R01CA068360-11|NIH|National Cancer Institute|y
17294|65112|CA068360|2R01CA068360-07|NIH|National Cancer Institute|y
17294|65113|CA068360|5R01CA068360-08|NIH|National Cancer Institute|y
17294|65114|CA068360|5R01CA068360-09|NIH|National Cancer Institute|y
17294|65115|CA068360|5R01CA068360-10|NIH|National Cancer Institute|y
17299|65144|CA071387|5R01CA071387-09|NIH|National Cancer Institute|y
17299|65145|CA071387|3R01CA071387-09S1|NIH|National Cancer Institute|y
17299|65146|CA071387|2R01CA071387-10A1|NIH|National Cancer Institute|y
17299|65147|CA071387|5R01CA071387-11|NIH|National Cancer Institute|y
17302|65162|CA072996|5R01CA072996-11|NIH|National Cancer Institute|y
17302|65163|CA072996|5R01CA072996-12|NIH|National Cancer Institute|y
17302|65164|CA072996|5R01CA072996-13|NIH|National Cancer Institute|y
17302|65165|CA072996|5R01CA072996-14|NIH|National Cancer Institute|y
17302|65166|CA072996|5R01CA072996-07|NIH|National Cancer Institute|y
17302|65167|CA072996|5R01CA072996-08|NIH|National Cancer Institute|y
17302|65168|CA072996|5R01CA072996-09|NIH|National Cancer Institute|y
17302|65169|CA072996|2R01CA072996-10|NIH|National Cancer Institute|y
17303|65171|CA073544|2R01CA073544-06|NIH|National Cancer Institute|y
17303|65172|CA073544|5R01CA073544-07|NIH|National Cancer Institute|y
17303|65173|CA073544|5R01CA073544-08|NIH|National Cancer Institute|y
17303|65174|CA073544|5R01CA073544-09|NIH|National Cancer Institute|y
17326|65302|CA078815|5R01CA078815-11|NIH|National Cancer Institute|y
17326|65303|CA078815|2R01CA078815-07|NIH|National Cancer Institute|y
17326|65304|CA078815|5R01CA078815-08|NIH|National Cancer Institute|y
17326|65305|CA078815|7R01CA078815-09|NIH|National Cancer Institute|y
17326|65306|CA078815|5R01CA078815-10|NIH|National Cancer Institute|y
17327|65308|CA079646|5R01CA079646-10|NIH|National Cancer Institute|y
17328|65313|CA079756|5R01CA079756-07|NIH|National Cancer Institute|y
17328|65314|CA079756|5R01CA079756-08|NIH|National Cancer Institute|y
17328|65315|CA079756|5R01CA079756-09|NIH|National Cancer Institute|y
17328|65316|CA079756|5R01CA079756-10|NIH|National Cancer Institute|y
17328|65319|CA079756|2R01CA079756-06A2|NIH|National Cancer Institute|y
17330|65327|CA079940|5R01CA079940-08|NIH|National Cancer Institute|y
17330|65328|CA079940|5R01CA079940-04|NIH|National Cancer Institute|y
17330|65329|CA079940|2R01CA079940-05|NIH|National Cancer Institute|y
17330|65330|CA079940|5R01CA079940-06|NIH|National Cancer Institute|y
17330|65331|CA079940|5R01CA079940-07|NIH|National Cancer Institute|y
17339|65378|CA081171|5R01CA081171-07|NIH|National Cancer Institute|y
17339|65379|CA081171|5R01CA081171-08|NIH|National Cancer Institute|y
17339|65381|CA081171|2R01CA081171-04A1|NIH|National Cancer Institute|y
17339|65382|CA081171|5R01CA081171-05|NIH|National Cancer Institute|y
17339|65383|CA081171|5R01CA081171-06|NIH|National Cancer Institute|y
17344|65409|CA082830|5R01CA082830-06|NIH|National Cancer Institute|y
17344|65410|CA082830|5R01CA082830-07|NIH|National Cancer Institute|y
17344|65411|CA082830|5R01CA082830-09|NIH|National Cancer Institute|y
17344|65412|CA082830|5R01CA082830-10|NIH|National Cancer Institute|y
17344|65413|CA082830|7R01CA082830-08|NIH|National Cancer Institute|y
17344|65414|CA082830|5R01CA082830-03|NIH|National Cancer Institute|y
17344|65415|CA082830|2R01CA082830-04A3|NIH|National Cancer Institute|y
17344|65416|CA082830|5R01CA082830-05|NIH|National Cancer Institute|y
17347|65430|CA083132|5R01CA083132-07|NIH|National Cancer Institute|y
17347|65431|CA083132|5R01CA083132-03|NIH|National Cancer Institute|y
17347|65432|CA083132|2R01CA083132-04A2|NIH|National Cancer Institute|y
17347|65433|CA083132|5R01CA083132-05|NIH|National Cancer Institute|y
17347|65434|CA083132|5R01CA083132-06|NIH|National Cancer Institute|y
17350|65449|CA084270|5R01CA084270-03|NIH|National Cancer Institute|y
17382|65644|CA093908|5R01CA093908-04|NIH|National Cancer Institute|y
17382|65645|CA093908|5R01CA093908-05|NIH|National Cancer Institute|y
17382|65646|CA093908|1R01CA093908-01A2|NIH|National Cancer Institute|y
17382|65647|CA093908|5R01CA093908-02|NIH|National Cancer Institute|y
17382|65648|CA093908|5R01CA093908-03|NIH|National Cancer Institute|y
17393|65698|CA095621|5R01CA095621-05|NIH|National Cancer Institute|y
17393|65699|CA095621|1R01CA095621-01A1|NIH|National Cancer Institute|y
17393|65700|CA095621|5R01CA095621-02|NIH|National Cancer Institute|y
17393|65701|CA095621|5R01CA095621-03|NIH|National Cancer Institute|y
17393|65702|CA095621|5R01CA095621-04|NIH|National Cancer Institute|y
17410|65781|CA098217|5R01CA098217-03|NIH|National Cancer Institute|y
17410|65782|CA098217|5R01CA098217-04|NIH|National Cancer Institute|y
17410|65783|CA098217|5R01CA098217-05|NIH|National Cancer Institute|y
17410|65784|CA098217|1R01CA098217-01A2|NIH|National Cancer Institute|y
17410|65785|CA098217|5R01CA098217-02|NIH|National Cancer Institute|y
17443|65942|CA100895|5R01CA100895-04|NIH|National Cancer Institute|y
17443|65943|CA100895|1R01CA100895-01A1|NIH|National Cancer Institute|y
17443|65944|CA100895|5R01CA100895-02|NIH|National Cancer Institute|y
17443|65945|CA100895|5R01CA100895-03|NIH|National Cancer Institute|y
17471|66072|CA102270|5R01CA102270-05|NIH|National Cancer Institute|y
17471|66073|CA102270|1R01CA102270-01|NIH|National Cancer Institute|y
17471|66074|CA102270|5R01CA102270-02|NIH|National Cancer Institute|y
17471|66075|CA102270|5R01CA102270-03|NIH|National Cancer Institute|y
17471|66076|CA102270|5R01CA102270-04|NIH|National Cancer Institute|y
17487|66147|CA104449|5R01CA104449-04|NIH|National Cancer Institute|y
17487|66148|CA104449|5R01CA104449-05|NIH|National Cancer Institute|y
17487|66149|CA104449|1R01CA104449-01A1|NIH|National Cancer Institute|y
17487|66150|CA104449|5R01CA104449-02|NIH|National Cancer Institute|y
17487|66151|CA104449|5R01CA104449-03|NIH|National Cancer Institute|y
17492|66170|CA104754|5R01CA104754-04|NIH|National Cancer Institute|y
17492|66171|CA104754|1R01CA104754-01A1|NIH|National Cancer Institute|y
17492|66172|CA104754|5R01CA104754-02|NIH|National Cancer Institute|y
